close_price,ema_20,rsi,macd,macd_signal,bollinger_upper,bollinger_lower,atr,volume,label,stock
1029.845458984375,1064.697226798647,37.33574871413321,1.1144372919363832,8.012816636825299,1110.0566681291905,1031.1634612653409,25.26492883395471,7206054,HOLD,TATAMOTORS.NS
1026.9703369140625,1061.1041896667818,37.101853292477664,-1.8990908044238495,6.03043514857547,1112.6249825677864,1024.5945486822134,25.604866762560203,6919238,HOLD,TATAMOTORS.NS
967.9774780273438,1052.2349790344545,30.3308468465154,-8.94445807539114,3.0354565037821484,1127.1152158931584,1002.4550905033259,28.065851076219058,36140411,HOLD,TATAMOTORS.NS
977.7435302734375,1045.140555342929,28.232168188069167,-13.583343272894808,-0.2883034515532432,1134.4389141799147,987.5763507126634,28.480142500501263,25675836,BUY,TATAMOTORS.NS
983.6427612304688,1039.2836225703138,27.819539250656774,-16.592407630231037,-3.5491242872888025,1135.5564312179008,975.9244037430367,28.43410805567598,13203676,HOLD,TATAMOTORS.NS
979.974365234375,1033.635121871653,29.30351917091788,-19.053484996718794,-6.649996429174801,1136.6590303998796,964.9764554399641,27.991485142661208,5836274,HOLD,TATAMOTORS.NS
966.6390380859375,1027.2545424634895,27.90593509932617,-21.828332563537742,-9.685663656047389,1137.8932351048861,952.6426779810513,29.152929607476455,44516613,HOLD,TATAMOTORS.NS
953.8489379882812,1020.2635325134697,8.263582059662241,-24.77389539361036,-12.703310003559984,1139.0818975957345,939.2439996210624,25.650895615996507,12044431,HOLD,TATAMOTORS.NS
958.7567749023438,1014.4057460743148,11.164921999238814,-26.407840587632336,-15.444216120374456,1139.7398376668464,928.5275451456533,25.537579083488993,13466770,HOLD,TATAMOTORS.NS
962.5739135742188,1009.4693810743057,14.385943312305756,-27.082551935760762,-17.771883283451718,1136.7646517552985,920.1701565943108,25.842103891880868,16764981,HOLD,TATAMOTORS.NS
963.515869140625,1005.0928561282409,15.54137546769077,-27.227397112777453,-19.662986049316867,1131.2907455752286,913.6868728329747,25.512790724658487,10254297,HOLD,TATAMOTORS.NS
968.9689331054688,1001.6524825070245,18.78969965075669,-26.595593819936653,-21.049507603440826,1126.6218393844313,908.4459828811937,25.526954253219692,12755422,HOLD,TATAMOTORS.NS
955.3857421875,997.2461262861174,18.520710797903476,-26.881066939287507,-22.215819470610164,1122.0508996959577,902.0164953235735,25.83501813814531,12959075,HOLD,TATAMOTORS.NS
984.6838989257812,996.0497236803711,34.16010091107991,-24.461216373454022,-22.664898851178936,1105.5775661381786,905.7493686762747,25.757123076883293,21640021,HOLD,TATAMOTORS.NS
984.53515625,994.953098210812,36.30919843698938,-22.29842726753907,-22.591604534450962,1089.1443375663432,910.4484908027973,24.875421678259208,10360030,HOLD,TATAMOTORS.NS
966.3416137695312,992.22819493069,33.2327984187188,-21.801157969124233,-22.433515221385615,1075.2201615352733,912.6732588748831,25.46676429318389,12225895,HOLD,TATAMOTORS.NS
956.9721069335938,988.8704722642999,45.804992355031764,-21.91053831802924,-22.32891984071434,1061.0246664327512,914.9809671121708,22.708332094089908,10085203,HOLD,TATAMOTORS.NS
917.808837890625,982.1026975620451,31.336832942446506,-24.870677850450534,-22.83727144266158,1048.6181079606006,912.0444469710402,23.43069286084093,24418517,HOLD,TATAMOTORS.NS
922.8157958984375,976.4563259750349,30.953144524150176,-26.507033507987103,-23.57122385572669,1035.3077447745118,911.6327886727538,24.092859439205263,19187758,HOLD,TATAMOTORS.NS
919.9404907226562,971.0738654748084,31.107651209665804,-27.716373156740588,-24.40025371592947,1025.1632813801623,909.7308226237441,25.08787504377678,11772546,HOLD,TATAMOTORS.NS
911.9591064453125,965.4438884243802,32.192445212324856,-28.984697004449572,-25.31714237363349,1016.4469219441874,906.6585468058126,25.017056633422524,21177886,HOLD,TATAMOTORS.NS
931.1442260742188,962.1772539148411,42.90145766719818,-28.117651193887696,-25.877244137684336,1003.7767648894385,909.7460927765771,25.165782963767022,11557737,HOLD,TATAMOTORS.NS
920.5849609375,958.2160831550943,38.473064983981544,-27.960247265534576,-26.293844763254388,1003.7460182891928,905.0375876678386,25.778370547888464,13249851,HOLD,TATAMOTORS.NS
922.7662353515625,954.8399071738055,37.859125355313935,-27.344285006409223,-26.503932811885356,1001.6407937962347,901.6450826686091,24.376143029722584,4459529,HOLD,TATAMOTORS.NS
920.3370971679688,951.5539252684877,36.94936966193927,-26.743855114259873,-26.55191727236026,997.9584712425819,898.9968388160119,24.48237251665999,5740649,HOLD,TATAMOTORS.NS
909.4804077148438,947.5469235967121,32.588541800647675,-26.83472025354581,-26.608477868597372,995.0264625216759,894.8794517849648,25.130373581578414,9058919,HOLD,TATAMOTORS.NS
899.7144165039062,942.9914467307307,33.33336987819233,-27.379155541852697,-26.762613403248437,994.4465733180768,888.7668788303606,25.11266863679273,10298258,HOLD,TATAMOTORS.NS
883.99951171875,937.3731672057802,17.189053291511115,-28.747304875474697,-27.159551697693693,996.4905426565033,879.737966864981,24.655880286677384,13864583,HOLD,TATAMOTORS.NS
902.3914184570312,934.0415720868517,26.075697076592647,-28.02445148109382,-27.332531654373717,994.9055268333037,875.6864470436493,26.04748863416253,11527914,HOLD,TATAMOTORS.NS
895.5997924804688,930.3804502195771,27.930745321036355,-27.68052851233199,-27.40213102596537,992.6199797625153,871.2745820050628,25.650900152641352,7390557,HOLD,TATAMOTORS.NS
872.002685546875,924.8206631078912,25.653452404978367,-28.978015873248978,-27.717307995422093,991.7122178040174,863.0310256041857,26.02270353273599,13617490,HOLD,TATAMOTORS.NS
870.16845703125,919.615691100592,32.63466179705688,-29.81065222423649,-28.135976841184977,988.4737255797532,856.3894702210281,24.755030430935587,10553771,HOLD,TATAMOTORS.NS
872.4984130859375,915.1283312896726,31.29380435552119,-29.93741466894687,-28.49626440673736,986.0037525402745,850.5707103503505,23.7316852365084,7233484,HOLD,TATAMOTORS.NS
856.9322509765625,909.5858474503287,28.595527633502314,-30.93730798143156,-28.984473121676203,977.3071109380234,846.4921871576797,23.660865593637645,10873022,HOLD,TATAMOTORS.NS
870.9616088867188,905.9073485395088,36.62247342729624,-30.248987205144317,-29.23737593836983,964.3971198569533,848.0448235024218,23.13325676693127,7106045,HOLD,TATAMOTORS.NS
835.56591796875,899.2081646756269,21.796374054944252,-32.18857462224844,-29.82761567514555,958.7962352841164,840.5681384951804,25.12682553397172,26818871,BUY,TATAMOTORS.NS
833.0377197265625,892.9062175376208,22.880852824155696,-33.54305266212282,-30.570703072541008,953.2923485921464,833.6785864664474,24.014955804133233,12933218,BUY,TATAMOTORS.NS
826.9401245117188,886.6237324875349,21.019491328634714,-34.70841424711591,-31.398245307455987,954.4985956808194,823.3854680398837,24.262823528817655,11904413,HOLD,TATAMOTORS.NS
836.260009765625,881.8271874664006,25.59010873459806,-34.48244271371209,-32.01508478870721,952.1533429497841,817.0751421576377,24.209708187256776,2900548,HOLD,TATAMOTORS.NS
817.0748901367188,875.6603020064309,24.409670551375314,-35.44287407288164,-32.700642645542096,951.2187981668025,807.7231268820257,24.747940318577644,15514419,HOLD,TATAMOTORS.NS
828.5264892578125,871.1713674589435,30.467918696752633,-34.87792350903385,-33.13609881824045,948.774900676561,801.8237626535172,24.762100792802162,10215249,HOLD,TATAMOTORS.NS
832.5419311523438,867.4923735249815,34.91279790782265,-33.71750905848933,-33.252380866290224,941.2539325697903,799.4845012681003,24.266362993677905,10579596,HOLD,TATAMOTORS.NS
812.7620239257812,862.2799592774386,23.933103471780427,-34.001991657378426,-33.402303024507866,936.1823459396765,793.7737941970422,23.88039492060534,13237161,HOLD,TATAMOTORS.NS
798.5839233398438,856.2136701405248,22.947197006727507,-34.96840637097148,-33.71552369380059,930.4119004655385,787.1260084700085,23.975999724154722,16072692,HOLD,TATAMOTORS.NS
797.84033203125,850.6543046063081,26.299117250978796,-35.38638636354949,-34.049696227750374,923.0590796198107,782.2291528020642,24.585051542960304,27587619,HOLD,TATAMOTORS.NS
778.1594848632812,843.7500360593532,23.606366792669533,-36.880582013714275,-34.61587338494316,918.6360042749338,773.5201358617849,25.1339040225532,16526921,HOLD,TATAMOTORS.NS
779.547607421875,837.6355190462601,23.191333101434893,-37.52022316499597,-35.196743340953724,913.8183029503963,766.3211562781192,25.300332885994862,14674022,HOLD,TATAMOTORS.NS
767.699462890625,830.974942269533,23.699615169849125,-38.53893675706854,-35.86518202417669,911.6680294573807,756.8414248883223,24.701905756181766,11740909,HOLD,TATAMOTORS.NS
765.3199462890625,824.7220855094881,16.56735059224573,-39.0877030124401,-36.50968622182938,903.6774627823655,751.1248443465407,24.418627129051092,17053446,HOLD,TATAMOTORS.NS
776.5236206054688,820.1317555186291,27.93631895263836,-38.17846377403009,-36.843441732269525,893.7979099154026,749.0967800260038,22.37902248098241,14012014,HOLD,TATAMOTORS.NS
767.2532348632812,815.0957059324055,26.596135998738845,-37.770532592042514,-37.02885990422412,888.3163827138369,744.1033621592101,22.672925783003336,14194678,HOLD,TATAMOTORS.NS
784.257080078125,812.1586939462836,35.90836677310165,-35.66406287286759,-36.755900497952815,880.6430928823488,743.1855142953855,23.25010904167434,14535112,HOLD,TATAMOTORS.NS
789.809326171875,810.0301827296734,34.27325530935305,-33.16435257403691,-36.03759091316964,870.8815086051488,744.6781898811794,23.625453592035083,15194167,HOLD,TATAMOTORS.NS
776.3253173828125,806.8201955537819,35.64948020175471,-31.90359617409149,-35.21079196535401,863.8585216062369,743.6404835207162,23.037646920997684,10310838,HOLD,TATAMOTORS.NS
777.2672119140625,804.0056256833325,30.505292479108633,-30.477113434614807,-34.26405625920617,851.1923787789829,746.9371866507047,22.30112923079101,10014685,HOLD,TATAMOTORS.NS
772.8055419921875,801.0341891413186,27.35816363309121,-29.368097909594667,-33.28486458928387,846.330150181005,745.5233776510262,22.063880738072182,10939142,BUY,TATAMOTORS.NS
779.7459106445312,799.0067340463864,36.13658590592882,-27.610884282003326,-32.15006852782776,840.9673591533391,745.556987770489,21.136144706463483,10358590,HOLD,TATAMOTORS.NS
783.315185546875,797.5123008559568,42.96161288997504,-25.63476752422207,-30.84700832710663,836.222945544814,745.9389074825298,20.488142952141946,8425826,HOLD,TATAMOTORS.NS
794.4197387695312,797.2177711334401,48.56070229037432,-22.90856049082845,-29.25931875985099,828.8888579062633,749.088968021471,18.827420669400738,9874135,HOLD,TATAMOTORS.NS
781.3817749023438,795.7095810161929,51.43614156306956,-21.55164257668241,-27.71778352321728,824.9495898307449,749.458924573552,18.253783019011856,12392259,HOLD,TATAMOTORS.NS
785.7938842773438,794.7652289458264,52.71083044826884,-19.89096434535213,-26.15241968764425,817.4161619584635,752.7190919477865,18.211288608719958,12169428,HOLD,TATAMOTORS.NS
809.837158203125,796.2006507798548,66.53693590112101,-16.44520354501276,-24.210976459117955,810.3081205294582,757.55665608187,19.170894344369668,19716910,HOLD,TATAMOTORS.NS
791.9410400390625,795.794973566446,59.31319460340345,-14.985734241082127,-22.36592801551079,805.9052542759398,759.8774239467164,19.227549224336624,15573233,HOLD,TATAMOTORS.NS
793.0812377929688,795.5365225404005,56.231325318916696,-13.58054184035666,-20.608850780479965,804.9620710061727,760.2703386617961,18.165253057555656,13113082,HOLD,TATAMOTORS.NS
792.2880249023438,795.2271418129665,60.063772969015446,-12.388119855674631,-18.964704595518903,804.016047524158,760.66113143092,17.389776797687187,7763357,HOLD,TATAMOTORS.NS
779.646728515625,793.7432929275054,48.07931130230302,-12.321133455725544,-17.635990367560233,804.0401932311166,760.785710089196,17.1312820868161,10602758,HOLD,TATAMOTORS.NS
783.5630493164062,792.7737459169246,47.36181895518348,-11.815826400937112,-16.47195757423561,804.2034866003459,761.0239609094198,17.01088723171343,14101869,HOLD,TATAMOTORS.NS
778.1099243164062,791.37719147878,50.80860200542368,-11.720284390479605,-15.52162293748441,803.6870798007579,762.5814138515858,16.253120091388862,10015361,HOLD,TATAMOTORS.NS
773.1029663085938,789.6367890816193,48.18022414393692,-11.911280498117662,-14.799554449611062,802.9181257909426,764.1286698633543,16.646164049804458,10270253,HOLD,TATAMOTORS.NS
749.2579956054688,785.7911897029384,41.20045160628144,-13.82734313998526,-14.605112187685902,806.7608811723643,757.5593519819325,17.439345158689093,19085263,BUY,TATAMOTORS.NS
737.7073364257812,781.2117751051138,34.81375484519626,-16.09237536501348,-14.902564823151419,811.7510834219379,749.6145598886089,17.584520326038735,17119599,HOLD,TATAMOTORS.NS
717.8778076171875,775.1799686776923,28.84617054138758,-19.265427123028758,-15.775137283126888,819.1559733755684,735.5717426888847,18.73888020027016,17962656,BUY,TATAMOTORS.NS
716.0435791015625,769.5479315752037,23.048081358960275,-21.678207531574458,-16.955751332816405,823.1559803204982,724.1951610369238,18.788454783179702,9653868,BUY,TATAMOTORS.NS
729.8250732421875,765.7648022101546,32.36093158454153,-22.222139002475615,-18.00902886674825,824.5378309689968,718.1632859743627,18.869896388284037,12553555,HOLD,TATAMOTORS.NS
734.4849853515625,762.7857720331458,32.475427094299505,-22.0233215079611,-18.81188739499082,824.7845493795494,713.6383449075599,18.568912708391476,9343210,HOLD,TATAMOTORS.NS
744.1023559570312,761.0063990735159,25.09392397557768,-20.84937713765771,-19.2193853435242,824.430569671212,711.1220060123817,18.037768458228186,15835079,HOLD,TATAMOTORS.NS
727.39599609375,757.8054083135381,25.322221122845406,-21.02472148463164,-19.58045257174569,824.268648358153,706.0489358703627,18.097967743462032,17441198,HOLD,TATAMOTORS.NS
733.840576171875,755.5230433476654,28.233151755859396,-20.408404012528536,-19.74604285990226,822.729204930208,702.6409183608077,17.931543232476972,7092699,HOLD,TATAMOTORS.NS
742.8629760742188,754.3173226549562,32.87529574574452,-18.97322418875615,-19.59147912567304,818.8270601724935,701.3873868489909,18.38124641945954,7792251,HOLD,TATAMOTORS.NS
758.5283203125,754.7183700509129,42.83311542941984,-16.38291938258999,-18.94976717705643,816.8243880699019,701.104713492598,18.49455928941638,15294572,HOLD,TATAMOTORS.NS
783.6622314453125,757.474928278951,50.029422021142565,-12.161793995283006,-17.592172540701746,816.5172190242589,701.1987172550379,20.02780267955773,24773025,HOLD,TATAMOTORS.NS
769.6328125,758.632822014289,47.6070544590705,-9.835204459608121,-16.04077892448302,809.6197504885079,704.0757512204766,21.54688555297351,16948151,HOLD,TATAMOTORS.NS
786.4879150390625,761.2856880166484,53.541454913181475,-6.555729213902282,-14.143768982366874,808.6352062144636,704.5149829945208,21.978888222116446,15547971,HOLD,TATAMOTORS.NS
788.1734008789062,763.8464225749586,61.66418475655937,-3.777175900681982,-12.070450366029897,807.7070732119945,704.9523323055836,21.242361973688958,11861066,HOLD,TATAMOTORS.NS
773.4500122070312,764.7610501589655,60.513261321349525,-2.7317172627167565,-10.20270374536727,804.6360945397677,706.1395097082792,23.094298289299452,17948464,HOLD,TATAMOTORS.NS
768.0465087890625,765.0739509808795,66.12493408497389,-2.312543761895654,-8.624671748672947,803.117411063947,706.4981712114436,22.605645122665813,11144005,HOLD,TATAMOTORS.NS
744.5980834960938,763.1238683632808,58.058199784144136,-3.8283073528637033,-7.665398869511098,799.396685617122,706.3224000762374,23.25364736533225,12230175,HOLD,TATAMOTORS.NS
763.9318237304688,763.2008164934892,59.332607618800125,-3.429951317371547,-6.818309359083188,797.4846371060893,706.8166385286764,23.600661710064173,11377053,HOLD,TATAMOTORS.NS
757.0906372070312,762.6188946566838,56.11260215562015,-3.6244969231446476,-6.1795468718954805,795.68047513435,707.0195675902594,24.78335118695266,10500910,HOLD,TATAMOTORS.NS
767.7490234375,763.1074783500949,56.35829811676856,-2.885372249190027,-5.52071194735439,797.1887673617748,707.3603781460376,24.170762028754528,8680163,HOLD,TATAMOTORS.NS
773.1029663085938,764.0594295842377,63.089140947072096,-1.846309073335533,-4.785831372550619,799.3295981329303,708.7591103631634,23.39528568495611,7007239,HOLD,TATAMOTORS.NS
767.7490234375,764.4108194750247,59.771426199486555,-1.4382828361199245,-4.11632166526448,798.8314262849633,714.2444037931616,23.774169268236953,9956101,HOLD,TATAMOTORS.NS
754.2649536132812,763.444546535811,53.20334529322073,-2.177865766317609,-3.7286304854751062,796.2541675676657,720.6437999616312,24.705449743778452,11657178,HOLD,TATAMOTORS.NS
736.4183959960938,760.8706274367904,43.86350430868733,-4.156149116802794,-3.814134211740644,795.6359753325909,721.9213244720967,25.8633508739379,12418474,HOLD,TATAMOTORS.NS
746.0852661132812,759.4624977869324,38.591192665582724,-4.887576357928083,-4.028822640978132,794.9496388724658,723.7676890083935,24.500076392869346,7916689,HOLD,TATAMOTORS.NS
727.8421020507812,756.4510315263467,37.62840047831379,-6.860228151739307,-4.595103743130367,796.2822091338217,720.8090933564126,23.760009937813056,9513166,HOLD,TATAMOTORS.NS
706.9715576171875,751.7387006778554,27.00685842972669,-9.992460558667403,-5.674575106237775,799.6594386159863,715.3894200265918,23.784794943138333,14123990,BUY,TATAMOTORS.NS
722.0419921875,748.910442726393,32.25119081980232,-11.13041469457005,-6.76574302390423,800.7620891379872,713.1069111061533,25.05954910701741,16104653,HOLD,TATAMOTORS.NS
746.0852661132812,748.6413782870491,43.00556691625539,-9.977149904464795,-7.408024400016344,800.7286594093862,713.4625698386608,24.202632600876775,12461404,HOLD,TATAMOTORS.NS
690.90966796875,743.1431201614968,34.282815550015016,-13.361367372128825,-8.59869299443884,806.4167545092231,701.0126095044487,27.612594850701164,59390998,HOLD,TATAMOTORS.NS
709.9955444335938,739.9862081874109,42.82187168586648,-14.338033449346653,-9.746561085420403,804.1974340606193,695.8652612518806,27.237246630463694,19157717,HOLD,TATAMOTORS.NS
700.5269775390625,736.2281862209015,36.285649785536904,-15.69515855044176,-10.936280578424675,804.1845672825203,688.9675445338859,26.943345500857692,14087493,HOLD,TATAMOTORS.NS
681.58984375,731.0245345570062,34.48135700387273,-18.09022554386945,-12.36706957151363,802.6226710693225,680.0396336181775,26.348456835812353,17806760,HOLD,TATAMOTORS.NS
704.4928588867188,728.4977083026931,37.62124772554137,-17.933524966060418,-13.48036065042299,796.3645315278479,677.9297189604333,26.950414820994354,16792005,HOLD,TATAMOTORS.NS
710.9374389648438,726.8253016990885,37.886385206575596,-17.092285647116682,-14.202745649761729,791.7513350685114,676.291658095551,27.06726827685824,12907325,HOLD,TATAMOTORS.NS
703.6005859375,724.6134240075087,37.59585112113297,-16.823687155571633,-14.72693395092371,787.7212231789705,673.8771776999357,27.014153485258962,10016927,HOLD,TATAMOTORS.NS
700.7252807617188,722.3383627460049,39.20430826365888,-16.65089288527156,-15.11172573779328,786.6587927269676,670.5523278785012,25.923533078830353,12259132,HOLD,TATAMOTORS.NS
690.06689453125,719.264889582695,40.37470344870242,-17.176000630512362,-15.524580716337098,782.9011095104393,666.9235181751076,24.677108477293107,10981963,HOLD,TATAMOTORS.NS
671.9724731445312,714.7608499219175,35.13028378573651,-18.835101559991813,-16.186684885068043,781.1417307935749,660.1710804857221,24.818747815985326,11939990,HOLD,TATAMOTORS.NS
678.5162353515625,711.3089818675979,39.61594592281759,-19.39831240776948,-16.82901038960833,775.2000450937757,657.1894873769276,24.71605850176699,12312424,HOLD,TATAMOTORS.NS
678.0204467773438,708.1386451923356,43.33332302649018,-19.658061164424566,-17.39482054457158,766.3173635133467,656.5639170042314,23.937046497303186,8490769,HOLD,TATAMOTORS.NS
674.8477783203125,704.9680864426192,38.50240916631128,-19.890634897243217,-17.893983415105907,757.1444274612293,656.4467285446301,23.119080104534305,9968127,HOLD,TATAMOTORS.NS
680.7470092773438,702.6613171887834,32.53839262819781,-19.37558296031807,-18.19030332414834,749.4508081044289,656.7885534678367,22.779146530268008,10313575,HOLD,TATAMOTORS.NS
676.5828857421875,700.1776570510124,44.735886038761535,-19.083428671112074,-18.368928393541086,745.1135312712646,655.1422792756103,18.99029639648334,7810143,HOLD,TATAMOTORS.NS
675.1947631835938,697.798333825544,35.30148434962388,-18.74779131334708,-18.444700977502286,737.2900729280285,655.8766873258777,18.660987473030055,9986815,HOLD,TATAMOTORS.NS
683.9197387695312,696.4765628678285,42.94140201215427,-17.575168079600644,-18.270794397921957,732.659739089309,656.1147848364723,18.236069370976615,8673335,HOLD,TATAMOTORS.NS
667.4613037109375,693.7132048528865,43.865673508673,-17.769082951515088,-18.170452108640585,732.0052272607962,652.81827127436,18.11922118310207,14577524,HOLD,TATAMOTORS.NS
662.553466796875,690.7456107523141,28.418354174741182,-18.110022243720664,-18.158366135656603,728.5940341309631,650.2806118651306,17.03568413077801,8861769,BUY,TATAMOTORS.NS
655.9601440429688,687.4327091609479,21.75240532369949,-18.696720971615377,-18.266037102848358,716.6818507132543,653.1802830758081,16.865715952085818,10251257,HOLD,TATAMOTORS.NS
643.0214233398438,683.2030628922713,20.568379887804312,-19.975465831934798,-18.607922848665645,719.2275215910173,645.8457877351547,17.156074946261135,12281857,BUY,TATAMOTORS.NS
615.3592529296875,676.7417476577394,16.576071241317436,-22.9563596916056,-19.477610217253638,723.0074365279321,632.6022436478491,18.377712982758787,20477619,BUY,TATAMOTORS.NS
615.85498046875,670.9430079254547,18.431022700600906,-24.99066169032153,-20.580220511867218,725.2149124211945,621.9275680475554,18.639742308458146,18362700,BUY,TATAMOTORS.NS
613.921630859375,665.5124005858281,21.369178816615005,-26.453921496441467,-21.75496070878207,728.105022219398,612.2706369602895,18.232529244904477,11878225,HOLD,TATAMOTORS.NS
635.3374633789062,662.6385970423117,31.428533926269736,-25.590495428493682,-22.52206765272439,724.2800294308101,609.1800901980962,18.40957837502578,12373061,HOLD,TATAMOTORS.NS
634.1973266601562,659.9299046249637,31.255293175341293,-24.71334351318137,-22.96032282481579,718.2229345377705,607.5631738606671,18.8734464742505,16991501,HOLD,TATAMOTORS.NS
642.7735595703125,658.2959670007112,36.88688219094951,-23.060338748942172,-22.980326009641068,712.37603096622,607.3273747954988,18.498103154309685,10123450,HOLD,TATAMOTORS.NS
642.6248168945312,656.8034765144084,33.64524450672893,-21.51431917560967,-22.68712464283479,706.2826001571954,607.6107592178047,17.59515229956139,10309166,HOLD,TATAMOTORS.NS
